dataset,fold,repeat,method,scenario,severity,progress_auc
tep,3,0,EAC-1NN,missing_events,0.2,0.76425
tep,3,0,EAC-1NN,missing_events,0.25,0.7620833333333333
tep,3,0,EAC-1NN,missing_events,0.3,0.75325
tep,3,0,EAC-1NN,missing_events,0.4,0.7444999999999999
tep,3,0,EAC-1NN,missing_events,0.5,0.7356666666666666
tep,3,0,EAC-1NN,missing_events,0.6,0.7094999999999999
tep,3,0,EAC-1NN,missing_events,0.7,0.6701666666666667
tep,3,0,EAC-1NN,missing_events,0.8,0.6166666666666667
tep,3,0,EAC-1NN,missing_events,0.9,0.5299166666666667
tep,3,0,EAC-1NN,mixed_missing_spurious,0.0,0.7758333333333334
tep,3,0,EAC-1NN,mixed_missing_spurious,0.05,0.7680833333333333
tep,3,0,EAC-1NN,mixed_missing_spurious,0.1,0.753
tep,3,0,EAC-1NN,mixed_missing_spurious,0.15,0.7426666666666667
tep,3,0,EAC-1NN,mixed_missing_spurious,0.2,0.73325
tep,3,0,EAC-1NN,mixed_missing_spurious,0.25,0.7242500000000001
tep,3,0,EAC-1NN,mixed_missing_spurious,0.3,0.7134999999999999
tep,3,0,EAC-1NN,mixed_missing_spurious,0.4,0.6831666666666667
tep,3,0,EAC-1NN,mixed_missing_spurious,0.5,0.6525
tep,3,0,EAC-1NN,mixed_missing_spurious,0.6,0.6316666666666667
tep,3,0,EAC-1NN,mixed_missing_spurious,0.7,0.588
tep,3,0,EAC-1NN,mixed_missing_spurious,0.8,0.5369166666666666
tep,3,0,EAC-1NN,mixed_missing_spurious,0.9,0.4604166666666667
tep,3,0,EAC-1NN,mixed_spurious_timing_late,0.0,0.7758333333333334
tep,3,0,EAC-1NN,mixed_spurious_timing_late,0.05,0.77325
tep,3,0,EAC-1NN,mixed_spurious_timing_late,0.1,0.7977500000000001
tep,3,0,EAC-1NN,mixed_spurious_timing_late,0.15,0.7876666666666666
tep,3,0,EAC-1NN,mixed_spurious_timing_late,0.2,0.7775
tep,3,0,EAC-1NN,mixed_spurious_timing_late,0.25,0.7483333333333334
tep,3,0,EAC-1NN,mixed_spurious_timing_late,0.3,0.7543333333333333
tep,3,0,EAC-1NN,mixed_spurious_timing_late,0.4,0.7075833333333333
tep,3,0,EAC-1NN,mixed_spurious_timing_late,0.5,0.7285833333333334
tep,3,0,EAC-1NN,mixed_spurious_timing_late,0.6,0.6784166666666667
tep,3,0,EAC-1NN,mixed_spurious_timing_late,0.7,0.6061666666666666
tep,3,0,EAC-1NN,mixed_spurious_timing_late,0.8,0.5874166666666667
tep,3,0,EAC-1NN,mixed_spurious_timing_late,0.9,0.51
tep,3,0,EAC-1NN,spurious_events,0.0,0.7758333333333334
tep,3,0,EAC-1NN,spurious_events,0.05,0.7695
tep,3,0,EAC-1NN,spurious_events,0.1,0.7661666666666666
tep,3,0,EAC-1NN,spurious_events,0.15,0.7463333333333333
tep,3,0,EAC-1NN,spurious_events,0.2,0.7376666666666667
tep,3,0,EAC-1NN,spurious_events,0.25,0.7420833333333333
tep,3,0,EAC-1NN,spurious_events,0.3,0.7284166666666666
tep,3,0,EAC-1NN,spurious_events,0.4,0.7115
tep,3,0,EAC-1NN,spurious_events,0.5,0.6933333333333334
tep,3,0,EAC-1NN,spurious_events,0.6,0.6821666666666667
tep,3,0,EAC-1NN,spurious_events,0.7,0.6625833333333333
tep,3,0,EAC-1NN,spurious_events,0.8,0.6495000000000001
tep,3,0,EAC-1NN,spurious_events,0.9,0.63275
tep,3,0,EAC-1NN,timing_uncertainty,0.0,0.7758333333333334
tep,3,0,EAC-1NN,timing_uncertainty,0.05,0.7768333333333333
tep,3,0,EAC-1NN,timing_uncertainty,0.1,0.774
tep,3,0,EAC-1NN,timing_uncertainty,0.15,0.7750833333333333
tep,3,0,EAC-1NN,timing_uncertainty,0.2,0.77625
tep,3,0,EAC-1NN,timing_uncertainty,0.25,0.7671666666666667
tep,3,0,EAC-1NN,timing_uncertainty,0.3,0.767
tep,3,0,EAC-1NN,timing_uncertainty,0.4,0.7638333333333334
tep,3,0,EAC-1NN,timing_uncertainty,0.5,0.7621666666666668
tep,3,0,EAC-1NN,timing_uncertainty,0.6,0.769
tep,3,0,EAC-1NN,timing_uncertainty,0.7,0.7687499999999999
tep,3,0,EAC-1NN,timing_uncertainty,0.8,0.7684166666666666
tep,3,0,EAC-1NN,timing_uncertainty,0.9,0.7743333333333333
tep,3,0,JAC-1NN,late_time_delay,0.0,0.7933333333333333
tep,3,0,JAC-1NN,late_time_delay,0.05,0.6925
tep,3,0,JAC-1NN,late_time_delay,0.1,0.7066666666666667
tep,3,0,JAC-1NN,late_time_delay,0.15,0.7008333333333333
tep,3,0,JAC-1NN,late_time_delay,0.2,0.7041666666666666
tep,3,0,JAC-1NN,late_time_delay,0.25,0.7091666666666666
tep,3,0,JAC-1NN,late_time_delay,0.3,0.745
tep,3,0,JAC-1NN,late_time_delay,0.4,0.7041666666666666
tep,3,0,JAC-1NN,late_time_delay,0.5,0.6075
tep,3,0,JAC-1NN,late_time_delay,0.6,0.5458333333333334
tep,3,0,JAC-1NN,late_time_delay,0.7,0.46416666666666667
tep,3,0,JAC-1NN,late_time_delay,0.8,0.39916666666666667
tep,3,0,JAC-1NN,late_time_delay,0.9,0.34
tep,3,0,JAC-1NN,missing_events,0.0,0.7933333333333333
tep,3,0,JAC-1NN,missing_events,0.05,0.78825
tep,3,0,JAC-1NN,missing_events,0.1,0.7820833333333334
tep,3,0,JAC-1NN,missing_events,0.15,0.7683333333333334
tep,3,0,JAC-1NN,missing_events,0.2,0.767
tep,3,0,JAC-1NN,missing_events,0.25,0.753
tep,3,0,JAC-1NN,missing_events,0.3,0.7449166666666667
tep,3,0,JAC-1NN,missing_events,0.4,0.7160000000000001
tep,3,0,JAC-1NN,missing_events,0.5,0.6849166666666666
tep,3,0,JAC-1NN,missing_events,0.6,0.6503333333333333
tep,3,0,JAC-1NN,missing_events,0.7,0.59725
tep,3,0,JAC-1NN,missing_events,0.8,0.5116666666666666
tep,3,0,JAC-1NN,missing_events,0.9,0.39691666666666664
tep,3,0,JAC-1NN,mixed_missing_spurious,0.0,0.7933333333333333
tep,3,0,JAC-1NN,mixed_missing_spurious,0.05,0.7819166666666666
tep,3,0,JAC-1NN,mixed_missing_spurious,0.1,0.7555833333333334
tep,3,0,JAC-1NN,mixed_missing_spurious,0.15,0.73725
tep,3,0,JAC-1NN,mixed_missing_spurious,0.2,0.7189166666666668
tep,3,0,JAC-1NN,mixed_missing_spurious,0.25,0.702
tep,3,0,JAC-1NN,mixed_missing_spurious,0.3,0.6865833333333334
tep,3,0,JAC-1NN,mixed_missing_spurious,0.4,0.65025
tep,3,0,JAC-1NN,mixed_missing_spurious,0.5,0.6261666666666666
tep,3,0,JAC-1NN,mixed_missing_spurious,0.6,0.5881666666666666
tep,3,0,JAC-1NN,mixed_missing_spurious,0.7,0.5489166666666666
tep,3,0,JAC-1NN,mixed_missing_spurious,0.8,0.4939166666666666
tep,3,0,JAC-1NN,mixed_missing_spurious,0.9,0.38808333333333334
tep,3,0,JAC-1NN,mixed_spurious_timing_late,0.0,0.7933333333333333
tep,3,0,JAC-1NN,mixed_spurious_timing_late,0.05,0.6965
tep,3,0,JAC-1NN,mixed_spurious_timing_late,0.1,0.6978333333333334
tep,3,0,JAC-1NN,mixed_spurious_timing_late,0.15,0.6880833333333333
tep,3,0,JAC-1NN,mixed_spurious_timing_late,0.2,0.6741666666666667
tep,3,0,JAC-1NN,mixed_spurious_timing_late,0.25,0.6625
tep,3,0,JAC-1NN,mixed_spurious_timing_late,0.3,0.68375
tep,3,0,JAC-1NN,mixed_spurious_timing_late,0.4,0.6422500000000001
tep,3,0,JAC-1NN,mixed_spurious_timing_late,0.5,0.6035
tep,3,0,JAC-1NN,mixed_spurious_timing_late,0.6,0.56075
tep,3,0,JAC-1NN,mixed_spurious_timing_late,0.7,0.47975000000000007
tep,3,0,JAC-1NN,mixed_spurious_timing_late,0.8,0.4446666666666667
tep,3,0,JAC-1NN,mixed_spurious_timing_late,0.9,0.3585
tep,3,0,JAC-1NN,spurious_events,0.0,0.7933333333333333
tep,3,0,JAC-1NN,spurious_events,0.05,0.7825000000000001
tep,3,0,JAC-1NN,spurious_events,0.1,0.7736666666666667
tep,3,0,JAC-1NN,spurious_events,0.15,0.7443333333333334
tep,3,0,JAC-1NN,spurious_events,0.2,0.7240000000000001
tep,3,0,JAC-1NN,spurious_events,0.25,0.6979166666666666
tep,3,0,JAC-1NN,spurious_events,0.3,0.6863333333333334
tep,3,0,JAC-1NN,spurious_events,0.4,0.6219166666666667
tep,3,0,JAC-1NN,spurious_events,0.5,0.5715833333333333
tep,3,0,JAC-1NN,spurious_events,0.6,0.5345833333333333
tep,3,0,JAC-1NN,spurious_events,0.7,0.5101666666666667
tep,3,0,JAC-1NN,spurious_events,0.8,0.47891666666666666
tep,3,0,JAC-1NN,spurious_events,0.9,0.46166666666666667
tep,3,0,JAC-1NN,timing_uncertainty,0.0,0.7933333333333333
tep,3,0,JAC-1NN,timing_uncertainty,0.05,0.791
tep,3,0,JAC-1NN,timing_uncertainty,0.1,0.7952499999999999
tep,3,0,JAC-1NN,timing_uncertainty,0.15,0.7910833333333334
tep,3,0,JAC-1NN,timing_uncertainty,0.2,0.7947500000000001
tep,3,0,JAC-1NN,timing_uncertainty,0.25,0.7910833333333334
tep,3,0,JAC-1NN,timing_uncertainty,0.3,0.7895
tep,3,0,JAC-1NN,timing_uncertainty,0.4,0.78825
tep,3,0,JAC-1NN,timing_uncertainty,0.5,0.7929166666666667
tep,3,0,JAC-1NN,timing_uncertainty,0.6,0.7921666666666667
tep,3,0,JAC-1NN,timing_uncertainty,0.7,0.7945833333333333
tep,3,0,JAC-1NN,timing_uncertainty,0.8,0.8027500000000001
tep,3,0,JAC-1NN,timing_uncertainty,0.9,0.7989166666666666
tep,3,0,MBW-LR,late_time_delay,0.0,0.8725
tep,3,0,MBW-LR,late_time_delay,0.05,0.8250000000000001
tep,3,0,MBW-LR,late_time_delay,0.1,0.8591666666666665
tep,3,0,MBW-LR,late_time_delay,0.15,0.835
tep,3,0,MBW-LR,late_time_delay,0.2,0.8125
tep,3,0,MBW-LR,late_time_delay,0.25,0.7983333333333333
tep,3,0,MBW-LR,late_time_delay,0.3,0.8633333333333333
tep,3,0,MBW-LR,late_time_delay,0.4,0.8224999999999999
tep,3,0,MBW-LR,late_time_delay,0.5,0.8216666666666667
tep,3,0,MBW-LR,late_time_delay,0.6,0.7258333333333332
tep,3,0,MBW-LR,late_time_delay,0.7,0.6508333333333334
tep,3,0,MBW-LR,late_time_delay,0.8,0.5508333333333334
tep,3,0,MBW-LR,late_time_delay,0.9,0.395
tep,3,0,MBW-LR,missing_events,0.0,0.8725
tep,3,0,MBW-LR,missing_events,0.05,0.8629166666666667
tep,3,0,MBW-LR,missing_events,0.1,0.8515833333333335
tep,3,0,MBW-LR,missing_events,0.15,0.8435
tep,3,0,MBW-LR,missing_events,0.2,0.8295
tep,3,0,MBW-LR,missing_events,0.25,0.8290833333333333
tep,3,0,MBW-LR,missing_events,0.3,0.8199166666666667
tep,3,0,MBW-LR,missing_events,0.4,0.7839999999999999
tep,3,0,MBW-LR,missing_events,0.5,0.7515000000000001
tep,3,0,MBW-LR,missing_events,0.6,0.7204166666666666
tep,3,0,MBW-LR,missing_events,0.7,0.6772499999999999
tep,3,0,MBW-LR,missing_events,0.8,0.6255833333333333
tep,3,0,MBW-LR,missing_events,0.9,0.5130833333333333
tep,3,0,MBW-LR,mixed_missing_spurious,0.0,0.8725
tep,3,0,MBW-LR,mixed_missing_spurious,0.05,0.8289166666666666
tep,3,0,MBW-LR,mixed_missing_spurious,0.1,0.77
tep,3,0,MBW-LR,mixed_missing_spurious,0.15,0.7348333333333333
tep,3,0,MBW-LR,mixed_missing_spurious,0.2,0.7006666666666667
tep,3,0,MBW-LR,mixed_missing_spurious,0.25,0.6596666666666666
tep,3,0,MBW-LR,mixed_missing_spurious,0.3,0.6496666666666667
tep,3,0,MBW-LR,mixed_missing_spurious,0.4,0.5978333333333333
tep,3,0,MBW-LR,mixed_missing_spurious,0.5,0.5601666666666666
tep,3,0,MBW-LR,mixed_missing_spurious,0.6,0.5330833333333334
tep,3,0,MBW-LR,mixed_missing_spurious,0.7,0.5013333333333333
tep,3,0,MBW-LR,mixed_missing_spurious,0.8,0.47258333333333336
tep,3,0,MBW-LR,mixed_missing_spurious,0.9,0.4105833333333333
tep,3,0,MBW-LR,mixed_spurious_timing_late,0.0,0.8725
tep,3,0,MBW-LR,mixed_spurious_timing_late,0.05,0.7900833333333334
tep,3,0,MBW-LR,mixed_spurious_timing_late,0.1,0.7933333333333333
tep,3,0,MBW-LR,mixed_spurious_timing_late,0.15,0.7139166666666666
tep,3,0,MBW-LR,mixed_spurious_timing_late,0.2,0.6903333333333334
tep,3,0,MBW-LR,mixed_spurious_timing_late,0.25,0.6545833333333334
tep,3,0,MBW-LR,mixed_spurious_timing_late,0.3,0.68975
tep,3,0,MBW-LR,mixed_spurious_timing_late,0.4,0.66125
tep,3,0,MBW-LR,mixed_spurious_timing_late,0.5,0.6249166666666667
tep,3,0,MBW-LR,mixed_spurious_timing_late,0.6,0.5740833333333334
tep,3,0,MBW-LR,mixed_spurious_timing_late,0.7,0.43983333333333335
tep,3,0,MBW-LR,mixed_spurious_timing_late,0.8,0.399
tep,3,0,MBW-LR,mixed_spurious_timing_late,0.9,0.3625
tep,3,0,MBW-LR,spurious_events,0.0,0.8725
tep,3,0,MBW-LR,spurious_events,0.05,0.8289166666666667
tep,3,0,MBW-LR,spurious_events,0.1,0.7776666666666667
tep,3,0,MBW-LR,spurious_events,0.15,0.7230833333333333
tep,3,0,MBW-LR,spurious_events,0.2,0.6887500000000001
tep,3,0,MBW-LR,spurious_events,0.25,0.6518333333333334
tep,3,0,MBW-LR,spurious_events,0.3,0.6331666666666667
tep,3,0,MBW-LR,spurious_events,0.4,0.5721666666666666
tep,3,0,MBW-LR,spurious_events,0.5,0.5259166666666667
tep,3,0,MBW-LR,spurious_events,0.6,0.4799166666666667
tep,3,0,MBW-LR,spurious_events,0.7,0.4649166666666667
tep,3,0,MBW-LR,spurious_events,0.8,0.43816666666666665
tep,3,0,MBW-LR,spurious_events,0.9,0.42375
tep,3,0,MBW-LR,timing_uncertainty,0.0,0.8725
tep,3,0,MBW-LR,timing_uncertainty,0.05,0.872
tep,3,0,MBW-LR,timing_uncertainty,0.1,0.8686666666666666
tep,3,0,MBW-LR,timing_uncertainty,0.15,0.862
tep,3,0,MBW-LR,timing_uncertainty,0.2,0.8575833333333334
tep,3,0,MBW-LR,timing_uncertainty,0.25,0.8501666666666666
tep,3,0,MBW-LR,timing_uncertainty,0.3,0.84275
tep,3,0,MBW-LR,timing_uncertainty,0.4,0.83275
tep,3,0,MBW-LR,timing_uncertainty,0.5,0.82925
tep,3,0,MBW-LR,timing_uncertainty,0.6,0.8266666666666667
tep,3,0,MBW-LR,timing_uncertainty,0.7,0.8205
tep,3,0,MBW-LR,timing_uncertainty,0.8,0.8273333333333333
tep,3,0,MBW-LR,timing_uncertainty,0.9,0.8201666666666667
tep,3,0,WDI-1NN,late_time_delay,0.0,0.6316666666666667
tep,3,0,WDI-1NN,late_time_delay,0.05,0.6391666666666667
tep,3,0,WDI-1NN,late_time_delay,0.1,0.6575000000000001
tep,3,0,WDI-1NN,late_time_delay,0.15,0.6341666666666667
tep,3,0,WDI-1NN,late_time_delay,0.2,0.6016666666666667
tep,3,0,WDI-1NN,late_time_delay,0.25,0.5683333333333334
tep,3,0,WDI-1NN,late_time_delay,0.3,0.5975
tep,3,0,WDI-1NN,late_time_delay,0.4,0.5183333333333333
tep,3,0,WDI-1NN,late_time_delay,0.5,0.5216666666666666
tep,3,0,WDI-1NN,late_time_delay,0.6,0.4825
tep,3,0,WDI-1NN,late_time_delay,0.7,0.4683333333333333
tep,3,0,WDI-1NN,late_time_delay,0.8,0.415
tep,3,0,WDI-1NN,late_time_delay,0.9,0.395
tep,3,0,WDI-1NN,missing_events,0.0,0.6316666666666667
tep,3,0,WDI-1NN,missing_events,0.05,0.6304166666666666
tep,3,0,WDI-1NN,missing_events,0.1,0.625
tep,3,0,WDI-1NN,missing_events,0.15,0.6213333333333333
tep,3,0,WDI-1NN,missing_events,0.2,0.6158333333333333
tep,3,0,WDI-1NN,missing_events,0.25,0.6123333333333333
tep,3,0,WDI-1NN,missing_events,0.3,0.6060833333333333
tep,3,0,WDI-1NN,missing_events,0.4,0.5812499999999999
tep,3,0,WDI-1NN,missing_events,0.5,0.5585
tep,3,0,WDI-1NN,missing_events,0.6,0.5210833333333333
tep,3,0,WDI-1NN,missing_events,0.7,0.47350000000000003
tep,3,0,WDI-1NN,missing_events,0.8,0.41425
tep,3,0,WDI-1NN,missing_events,0.9,0.3434166666666667
tep,3,0,WDI-1NN,mixed_missing_spurious,0.0,0.6316666666666667
tep,3,0,WDI-1NN,mixed_missing_spurious,0.05,0.6263333333333333
tep,3,0,WDI-1NN,mixed_missing_spurious,0.1,0.6145833333333334
tep,3,0,WDI-1NN,mixed_missing_spurious,0.15,0.6134166666666666
tep,3,0,WDI-1NN,mixed_missing_spurious,0.2,0.6074999999999999
tep,3,0,WDI-1NN,mixed_missing_spurious,0.25,0.59
tep,3,0,WDI-1NN,mixed_missing_spurious,0.3,0.5830000000000001
tep,3,0,WDI-1NN,mixed_missing_spurious,0.4,0.56075
tep,3,0,WDI-1NN,mixed_missing_spurious,0.5,0.5344166666666667
tep,3,0,WDI-1NN,mixed_missing_spurious,0.6,0.5106666666666667
tep,3,0,WDI-1NN,mixed_missing_spurious,0.7,0.45966666666666667
tep,3,0,WDI-1NN,mixed_missing_spurious,0.8,0.3916666666666666
tep,3,0,WDI-1NN,mixed_missing_spurious,0.9,0.33125
tep,3,0,WDI-1NN,mixed_spurious_timing_late,0.0,0.6316666666666667
tep,3,0,WDI-1NN,mixed_spurious_timing_late,0.05,0.6388333333333334
tep,3,0,WDI-1NN,mixed_spurious_timing_late,0.1,0.6528333333333334
tep,3,0,WDI-1NN,mixed_spurious_timing_late,0.15,0.6102500000000001
tep,3,0,WDI-1NN,mixed_spurious_timing_late,0.2,0.5836666666666667
tep,3,0,WDI-1NN,mixed_spurious_timing_late,0.25,0.5536666666666666
tep,3,0,WDI-1NN,mixed_spurious_timing_late,0.3,0.5818333333333333
tep,3,0,WDI-1NN,mixed_spurious_timing_late,0.4,0.5161666666666667
tep,3,0,WDI-1NN,mixed_spurious_timing_late,0.5,0.5055833333333334
tep,3,0,WDI-1NN,mixed_spurious_timing_late,0.6,0.4723333333333333
tep,3,0,WDI-1NN,mixed_spurious_timing_late,0.7,0.45175000000000004
tep,3,0,WDI-1NN,mixed_spurious_timing_late,0.8,0.43575
tep,3,0,WDI-1NN,mixed_spurious_timing_late,0.9,0.3615
tep,3,0,WDI-1NN,spurious_events,0.0,0.6316666666666667
tep,3,0,WDI-1NN,spurious_events,0.05,0.6260833333333333
tep,3,0,WDI-1NN,spurious_events,0.1,0.6228333333333333
tep,3,0,WDI-1NN,spurious_events,0.15,0.62075
tep,3,0,WDI-1NN,spurious_events,0.2,0.6076666666666667
tep,3,0,WDI-1NN,spurious_events,0.25,0.6070833333333333
tep,3,0,WDI-1NN,spurious_events,0.3,0.60275
tep,3,0,WDI-1NN,spurious_events,0.4,0.5861666666666666
tep,3,0,WDI-1NN,spurious_events,0.5,0.5625833333333333
tep,3,0,WDI-1NN,spurious_events,0.6,0.548
tep,3,0,WDI-1NN,spurious_events,0.7,0.5295
tep,3,0,WDI-1NN,spurious_events,0.8,0.5074166666666667
tep,3,0,WDI-1NN,spurious_events,0.9,0.4848333333333333
tep,3,0,WDI-1NN,timing_uncertainty,0.0,0.6316666666666667
tep,3,0,WDI-1NN,timing_uncertainty,0.05,0.6298333333333334
tep,3,0,WDI-1NN,timing_uncertainty,0.1,0.62875
tep,3,0,WDI-1NN,timing_uncertainty,0.15,0.6276666666666667
tep,3,0,WDI-1NN,timing_uncertainty,0.2,0.62825
tep,3,0,WDI-1NN,timing_uncertainty,0.25,0.6278333333333334
tep,3,0,WDI-1NN,timing_uncertainty,0.3,0.628
tep,3,0,WDI-1NN,timing_uncertainty,0.4,0.6288333333333332
tep,3,0,WDI-1NN,timing_uncertainty,0.5,0.62975
tep,3,0,WDI-1NN,timing_uncertainty,0.6,0.6311666666666667
tep,3,0,WDI-1NN,timing_uncertainty,0.7,0.6315
tep,3,0,WDI-1NN,timing_uncertainty,0.8,0.63875
tep,3,0,WDI-1NN,timing_uncertainty,0.9,0.642
tep,4,0,ACM-SVM,late_time_delay,0.0,0.7016666666666667
tep,4,0,ACM-SVM,late_time_delay,0.05,0.6133333333333333
tep,4,0,ACM-SVM,late_time_delay,0.1,0.6224999999999999
tep,4,0,ACM-SVM,late_time_delay,0.15,0.5725
tep,4,0,ACM-SVM,late_time_delay,0.2,0.5308333333333334
tep,4,0,ACM-SVM,late_time_delay,0.25,0.5233333333333333
tep,4,0,ACM-SVM,late_time_delay,0.3,0.5316666666666666
tep,4,0,ACM-SVM,late_time_delay,0.4,0.4925
tep,4,0,ACM-SVM,late_time_delay,0.5,0.47583333333333333
tep,4,0,ACM-SVM,late_time_delay,0.6,0.4283333333333333
tep,4,0,ACM-SVM,late_time_delay,0.7,0.40750000000000003
tep,4,0,ACM-SVM,late_time_delay,0.8,0.40416666666666673
tep,4,0,ACM-SVM,late_time_delay,0.9,0.335
tep,4,0,ACM-SVM,missing_events,0.0,0.7016666666666667
tep,4,0,ACM-SVM,missing_events,0.05,0.6644166666666667
tep,4,0,ACM-SVM,missing_events,0.1,0.6300833333333333
tep,4,0,ACM-SVM,missing_events,0.15,0.6004999999999999
tep,4,0,ACM-SVM,missing_events,0.2,0.5732499999999999
tep,4,0,ACM-SVM,missing_events,0.25,0.5525
tep,4,0,ACM-SVM,missing_events,0.3,0.5280833333333333
tep,4,0,ACM-SVM,missing_events,0.4,0.49433333333333335
tep,4,0,ACM-SVM,missing_events,0.5,0.4684166666666667
tep,4,0,ACM-SVM,missing_events,0.6,0.4378333333333333
tep,4,0,ACM-SVM,missing_events,0.7,0.42075
tep,4,0,ACM-SVM,missing_events,0.8,0.3885
tep,4,0,ACM-SVM,missing_events,0.9,0.3329166666666667
tep,4,0,ACM-SVM,mixed_missing_spurious,0.0,0.7016666666666667
tep,4,0,ACM-SVM,mixed_missing_spurious,0.05,0.5669166666666666
tep,4,0,ACM-SVM,mixed_missing_spurious,0.1,0.47408333333333336
tep,4,0,ACM-SVM,mixed_missing_spurious,0.15,0.42016666666666663
tep,4,0,ACM-SVM,mixed_missing_spurious,0.2,0.38366666666666666
tep,4,0,ACM-SVM,mixed_missing_spurious,0.25,0.35825
tep,4,0,ACM-SVM,mixed_missing_spurious,0.3,0.3489166666666667
tep,4,0,ACM-SVM,mixed_missing_spurious,0.4,0.32108333333333333
tep,4,0,ACM-SVM,mixed_missing_spurious,0.5,0.3155
tep,4,0,ACM-SVM,mixed_missing_spurious,0.6,0.30933333333333335
tep,4,0,ACM-SVM,mixed_missing_spurious,0.7,0.31216666666666665
tep,4,0,ACM-SVM,mixed_missing_spurious,0.8,0.3099166666666667
tep,4,0,ACM-SVM,mixed_missing_spurious,0.9,0.31416666666666665
tep,4,0,ACM-SVM,mixed_spurious_timing_late,0.0,0.7016666666666667
tep,4,0,ACM-SVM,mixed_spurious_timing_late,0.05,0.5327500000000001
tep,4,0,ACM-SVM,mixed_spurious_timing_late,0.1,0.45483333333333337
tep,4,0,ACM-SVM,mixed_spurious_timing_late,0.15,0.37766666666666665
tep,4,0,ACM-SVM,mixed_spurious_timing_late,0.2,0.3408333333333333
tep,4,0,ACM-SVM,mixed_spurious_timing_late,0.25,0.31808333333333333
tep,4,0,ACM-SVM,mixed_spurious_timing_late,0.3,0.297
tep,4,0,ACM-SVM,mixed_spurious_timing_late,0.4,0.295
tep,4,0,ACM-SVM,mixed_spurious_timing_late,0.5,0.28691666666666665
tep,4,0,ACM-SVM,mixed_spurious_timing_late,0.6,0.2625
tep,4,0,ACM-SVM,mixed_spurious_timing_late,0.7,0.252
tep,4,0,ACM-SVM,mixed_spurious_timing_late,0.8,0.25175
tep,4,0,ACM-SVM,mixed_spurious_timing_late,0.9,0.2975
tep,4,0,ACM-SVM,spurious_events,0.0,0.7016666666666667
tep,4,0,ACM-SVM,spurious_events,0.05,0.5900833333333333
tep,4,0,ACM-SVM,spurious_events,0.1,0.48950000000000005
tep,4,0,ACM-SVM,spurious_events,0.15,0.44075
tep,4,0,ACM-SVM,spurious_events,0.2,0.3998333333333333
tep,4,0,ACM-SVM,spurious_events,0.25,0.3635833333333333
tep,4,0,ACM-SVM,spurious_events,0.3,0.33508333333333334
tep,4,0,ACM-SVM,spurious_events,0.4,0.29775
tep,4,0,ACM-SVM,spurious_events,0.5,0.27658333333333335
tep,4,0,ACM-SVM,spurious_events,0.6,0.2634166666666667
tep,4,0,ACM-SVM,spurious_events,0.7,0.24625
tep,4,0,ACM-SVM,spurious_events,0.8,0.23808333333333334
tep,4,0,ACM-SVM,spurious_events,0.9,0.22616666666666665
tep,4,0,ACM-SVM,timing_uncertainty,0.0,0.7016666666666667
tep,4,0,ACM-SVM,timing_uncertainty,0.05,0.7010833333333334
tep,4,0,ACM-SVM,timing_uncertainty,0.1,0.7004166666666666
tep,4,0,ACM-SVM,timing_uncertainty,0.15,0.6807500000000001
tep,4,0,ACM-SVM,timing_uncertainty,0.2,0.6543333333333333
tep,4,0,ACM-SVM,timing_uncertainty,0.25,0.6383333333333333
tep,4,0,ACM-SVM,timing_uncertainty,0.3,0.6274166666666666
tep,4,0,ACM-SVM,timing_uncertainty,0.4,0.5931666666666667
tep,4,0,ACM-SVM,timing_uncertainty,0.5,0.5714166666666667
tep,4,0,ACM-SVM,timing_uncertainty,0.6,0.55475
tep,4,0,ACM-SVM,timing_uncertainty,0.7,0.5315833333333334
tep,4,0,ACM-SVM,timing_uncertainty,0.8,0.5253333333333333
tep,4,0,ACM-SVM,timing_uncertainty,0.9,0.5076666666666666
tep,4,0,CASIM-prefix,late_time_delay,0.0,0.9691666666666666
tep,4,0,CASIM-prefix,late_time_delay,0.05,0.7400000000000001
tep,4,0,CASIM-prefix,late_time_delay,0.1,0.7508333333333334
tep,4,0,CASIM-prefix,late_time_delay,0.15,0.6616666666666666
tep,4,0,CASIM-prefix,late_time_delay,0.2,0.6008333333333333
tep,4,0,CASIM-prefix,late_time_delay,0.25,0.57
tep,4,0,CASIM-prefix,late_time_delay,0.3,0.5599999999999999
tep,4,0,CASIM-prefix,late_time_delay,0.4,0.4916666666666667
tep,4,0,CASIM-prefix,late_time_delay,0.5,0.4025
tep,4,0,CASIM-prefix,late_time_delay,0.6,0.34833333333333333
tep,4,0,CASIM-prefix,late_time_delay,0.7,0.3383333333333334
tep,4,0,CASIM-prefix,late_time_delay,0.8,0.2325
tep,4,0,CASIM-prefix,late_time_delay,0.9,0.23
tep,4,0,CASIM-prefix,missing_events,0.0,0.9691666666666666
tep,4,0,CASIM-prefix,missing_events,0.05,0.9526666666666667
tep,4,0,CASIM-prefix,missing_events,0.1,0.9359166666666666
tep,4,0,CASIM-prefix,missing_events,0.15,0.9111666666666666
tep,4,0,CASIM-prefix,missing_events,0.2,0.8885833333333334
tep,4,0,CASIM-prefix,missing_events,0.25,0.8693333333333334
tep,4,0,CASIM-prefix,missing_events,0.3,0.8395833333333332
tep,4,0,CASIM-prefix,missing_events,0.4,0.7696666666666667
tep,4,0,CASIM-prefix,missing_events,0.5,0.6925
tep,4,0,CASIM-prefix,missing_events,0.6,0.6106666666666666
tep,4,0,CASIM-prefix,missing_events,0.7,0.521
