dataset,fold,repeat,method,scenario,severity,progress,score,n
tep,0,0,ACM-SVM,spurious_events,0.25,0.6666667,0.312,2000
tep,0,0,ACM-SVM,spurious_events,0.25,0.8333333,0.251,2000
tep,0,0,ACM-SVM,spurious_events,0.25,1.0,0.2085,2000
tep,0,0,ACM-SVM,spurious_events,0.3,0.1666667,0.441,2000
tep,0,0,ACM-SVM,spurious_events,0.3,0.3333333,0.441,2000
tep,0,0,ACM-SVM,spurious_events,0.3,0.5,0.3635,2000
tep,0,0,ACM-SVM,spurious_events,0.3,0.6666667,0.2765,2000
tep,0,0,ACM-SVM,spurious_events,0.3,0.8333333,0.2335,2000
tep,0,0,ACM-SVM,spurious_events,0.3,1.0,0.207,2000
tep,0,0,ACM-SVM,spurious_events,0.4,0.1666667,0.3935,2000
tep,0,0,ACM-SVM,spurious_events,0.4,0.3333333,0.3935,2000
tep,0,0,ACM-SVM,spurious_events,0.4,0.5,0.2995,2000
tep,0,0,ACM-SVM,spurious_events,0.4,0.6666667,0.236,2000
tep,0,0,ACM-SVM,spurious_events,0.4,0.8333333,0.2095,2000
tep,0,0,ACM-SVM,spurious_events,0.4,1.0,0.2,2000
tep,0,0,ACM-SVM,spurious_events,0.5,0.1666667,0.3695,2000
tep,0,0,ACM-SVM,spurious_events,0.5,0.3333333,0.3695,2000
tep,0,0,ACM-SVM,spurious_events,0.5,0.5,0.258,2000
tep,0,0,ACM-SVM,spurious_events,0.5,0.6666667,0.2135,2000
tep,0,0,ACM-SVM,spurious_events,0.5,0.8333333,0.2035,2000
tep,0,0,ACM-SVM,spurious_events,0.5,1.0,0.2,2000
tep,0,0,ACM-SVM,spurious_events,0.6,0.1666667,0.3415,2000
tep,0,0,ACM-SVM,spurious_events,0.6,0.3333333,0.3415,2000
tep,0,0,ACM-SVM,spurious_events,0.6,0.5,0.24,2000
tep,0,0,ACM-SVM,spurious_events,0.6,0.6666667,0.2095,2000
tep,0,0,ACM-SVM,spurious_events,0.6,0.8333333,0.203,2000
tep,0,0,ACM-SVM,spurious_events,0.6,1.0,0.2,2000
tep,0,0,ACM-SVM,spurious_events,0.7,0.1666667,0.303,2000
tep,0,0,ACM-SVM,spurious_events,0.7,0.3333333,0.303,2000
tep,0,0,ACM-SVM,spurious_events,0.7,0.5,0.2155,2000
tep,0,0,ACM-SVM,spurious_events,0.7,0.6666667,0.201,2000
tep,0,0,ACM-SVM,spurious_events,0.7,0.8333333,0.2,2000
tep,0,0,ACM-SVM,spurious_events,0.7,1.0,0.2,2000
tep,0,0,ACM-SVM,spurious_events,0.8,0.1666667,0.2905,2000
tep,0,0,ACM-SVM,spurious_events,0.8,0.3333333,0.2905,2000
tep,0,0,ACM-SVM,spurious_events,0.8,0.5,0.2135,2000
tep,0,0,ACM-SVM,spurious_events,0.8,0.6666667,0.2005,2000
tep,0,0,ACM-SVM,spurious_events,0.8,0.8333333,0.2,2000
tep,0,0,ACM-SVM,spurious_events,0.8,1.0,0.2,2000
tep,0,0,ACM-SVM,spurious_events,0.9,0.1666667,0.2715,2000
tep,0,0,ACM-SVM,spurious_events,0.9,0.3333333,0.2715,2000
tep,0,0,ACM-SVM,spurious_events,0.9,0.5,0.2095,2000
tep,0,0,ACM-SVM,spurious_events,0.9,0.6666667,0.2015,2000
tep,0,0,ACM-SVM,spurious_events,0.9,0.8333333,0.2,2000
tep,0,0,ACM-SVM,spurious_events,0.9,1.0,0.2,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.0,0.1666667,0.465,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.0,0.3333333,0.465,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.0,0.5,0.645,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.0,0.6666667,0.75,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.0,0.8333333,0.815,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.0,1.0,0.92,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.05,0.1666667,0.4685,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.05,0.3333333,0.4685,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.05,0.5,0.6425,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.05,0.6666667,0.7535,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.05,0.8333333,0.8135,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.05,1.0,0.917,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.1,0.1666667,0.468,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.1,0.3333333,0.468,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.1,0.5,0.643,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.1,0.6666667,0.753,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.1,0.8333333,0.8165,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.1,1.0,0.9175,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.15,0.1666667,0.4795,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.15,0.3333333,0.4795,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.15,0.5,0.6465,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.15,0.6666667,0.7425,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.15,0.8333333,0.7685,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.15,1.0,0.792,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.2,0.1666667,0.499,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.2,0.3333333,0.499,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.2,0.5,0.6495,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.2,0.6666667,0.7445,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.2,0.8333333,0.7325,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.2,1.0,0.7225,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.25,0.1666667,0.499,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.25,0.3333333,0.499,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.25,0.5,0.642,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.25,0.6666667,0.706,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.25,0.8333333,0.691,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.25,1.0,0.645,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.3,0.1666667,0.5135,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.3,0.3333333,0.5135,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.3,0.5,0.6495,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.3,0.6666667,0.689,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.3,0.8333333,0.658,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.3,1.0,0.601,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.4,0.1666667,0.5315,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.4,0.3333333,0.5315,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.4,0.5,0.6325,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.4,0.6666667,0.631,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.4,0.8333333,0.5885,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.4,1.0,0.5185,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.5,0.1666667,0.538,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.5,0.3333333,0.538,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.5,0.5,0.628,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.5,0.6666667,0.587,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.5,0.8333333,0.5235,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.5,1.0,0.4615,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.6,0.1666667,0.5465,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.6,0.3333333,0.5465,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.6,0.5,0.602,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.6,0.6666667,0.554,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.6,0.8333333,0.5035,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.6,1.0,0.424,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.7,0.1666667,0.548,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.7,0.3333333,0.548,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.7,0.5,0.589,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.7,0.6666667,0.534,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.7,0.8333333,0.474,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.7,1.0,0.395,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.8,0.1666667,0.5545,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.8,0.3333333,0.5545,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.8,0.5,0.586,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.8,0.6666667,0.517,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.8,0.8333333,0.457,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.8,1.0,0.38,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.9,0.1666667,0.546,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.9,0.3333333,0.546,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.9,0.5,0.565,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.9,0.6666667,0.505,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.9,0.8333333,0.4455,2000
tep,0,0,ACM-SVM,timing_uncertainty,0.9,1.0,0.362,2000
tep,0,0,CASIM-prefix,late_time_delay,0.0,0.1666667,0.93,2000
tep,0,0,CASIM-prefix,late_time_delay,0.0,0.3333333,0.93,2000
tep,0,0,CASIM-prefix,late_time_delay,0.0,0.5,0.97,2000
tep,0,0,CASIM-prefix,late_time_delay,0.0,0.6666667,0.99,2000
tep,0,0,CASIM-prefix,late_time_delay,0.0,0.8333333,1.0,2000
tep,0,0,CASIM-prefix,late_time_delay,0.0,1.0,1.0,2000
tep,0,0,CASIM-prefix,late_time_delay,0.05,0.1666667,0.545,2000
tep,0,0,CASIM-prefix,late_time_delay,0.05,0.3333333,0.545,2000
tep,0,0,CASIM-prefix,late_time_delay,0.05,0.5,0.68,2000
tep,0,0,CASIM-prefix,late_time_delay,0.05,0.6666667,0.79,2000
tep,0,0,CASIM-prefix,late_time_delay,0.05,0.8333333,0.94,2000
tep,0,0,CASIM-prefix,late_time_delay,0.05,1.0,0.9,2000
tep,0,0,CASIM-prefix,late_time_delay,0.1,0.1666667,0.45,2000
tep,0,0,CASIM-prefix,late_time_delay,0.1,0.3333333,0.45,2000
tep,0,0,CASIM-prefix,late_time_delay,0.1,0.5,0.63,2000
tep,0,0,CASIM-prefix,late_time_delay,0.1,0.6666667,0.79,2000
tep,0,0,CASIM-prefix,late_time_delay,0.1,0.8333333,0.915,2000
tep,0,0,CASIM-prefix,late_time_delay,0.1,1.0,0.905,2000
tep,0,0,CASIM-prefix,late_time_delay,0.15,0.1666667,0.355,2000
tep,0,0,CASIM-prefix,late_time_delay,0.15,0.3333333,0.355,2000
tep,0,0,CASIM-prefix,late_time_delay,0.15,0.5,0.58,2000
tep,0,0,CASIM-prefix,late_time_delay,0.15,0.6666667,0.765,2000
tep,0,0,CASIM-prefix,late_time_delay,0.15,0.8333333,0.86,2000
tep,0,0,CASIM-prefix,late_time_delay,0.15,1.0,0.885,2000
tep,0,0,CASIM-prefix,late_time_delay,0.2,0.1666667,0.375,2000
tep,0,0,CASIM-prefix,late_time_delay,0.2,0.3333333,0.375,2000
tep,0,0,CASIM-prefix,late_time_delay,0.2,0.5,0.585,2000
tep,0,0,CASIM-prefix,late_time_delay,0.2,0.6666667,0.75,2000
tep,0,0,CASIM-prefix,late_time_delay,0.2,0.8333333,0.75,2000
tep,0,0,CASIM-prefix,late_time_delay,0.2,1.0,0.84,2000
tep,0,0,CASIM-prefix,late_time_delay,0.25,0.1666667,0.46,2000
tep,0,0,CASIM-prefix,late_time_delay,0.25,0.3333333,0.46,2000
tep,0,0,CASIM-prefix,late_time_delay,0.25,0.5,0.565,2000
tep,0,0,CASIM-prefix,late_time_delay,0.25,0.6666667,0.565,2000
tep,0,0,CASIM-prefix,late_time_delay,0.25,0.8333333,0.765,2000
tep,0,0,CASIM-prefix,late_time_delay,0.25,1.0,0.805,2000
tep,0,0,CASIM-prefix,late_time_delay,0.3,0.1666667,0.495,2000
tep,0,0,CASIM-prefix,late_time_delay,0.3,0.3333333,0.495,2000
tep,0,0,CASIM-prefix,late_time_delay,0.3,0.5,0.57,2000
tep,0,0,CASIM-prefix,late_time_delay,0.3,0.6666667,0.57,2000
tep,0,0,CASIM-prefix,late_time_delay,0.3,0.8333333,0.745,2000
tep,0,0,CASIM-prefix,late_time_delay,0.3,1.0,0.75,2000
tep,0,0,CASIM-prefix,late_time_delay,0.4,0.1666667,0.455,2000
tep,0,0,CASIM-prefix,late_time_delay,0.4,0.3333333,0.455,2000
tep,0,0,CASIM-prefix,late_time_delay,0.4,0.5,0.455,2000
tep,0,0,CASIM-prefix,late_time_delay,0.4,0.6666667,0.54,2000
tep,0,0,CASIM-prefix,late_time_delay,0.4,0.8333333,0.54,2000
tep,0,0,CASIM-prefix,late_time_delay,0.4,1.0,0.595,2000
tep,0,0,CASIM-prefix,late_time_delay,0.5,0.1666667,0.3,2000
tep,0,0,CASIM-prefix,late_time_delay,0.5,0.3333333,0.3,2000
tep,0,0,CASIM-prefix,late_time_delay,0.5,0.5,0.3,2000
tep,0,0,CASIM-prefix,late_time_delay,0.5,0.6666667,0.3,2000
tep,0,0,CASIM-prefix,late_time_delay,0.5,0.8333333,0.445,2000
tep,0,0,CASIM-prefix,late_time_delay,0.5,1.0,0.425,2000
tep,0,0,CASIM-prefix,late_time_delay,0.6,0.1666667,0.26,2000
tep,0,0,CASIM-prefix,late_time_delay,0.6,0.3333333,0.26,2000
tep,0,0,CASIM-prefix,late_time_delay,0.6,0.5,0.26,2000
tep,0,0,CASIM-prefix,late_time_delay,0.6,0.6666667,0.26,2000
tep,0,0,CASIM-prefix,late_time_delay,0.6,0.8333333,0.26,2000
tep,0,0,CASIM-prefix,late_time_delay,0.6,1.0,0.33,2000
tep,0,0,CASIM-prefix,late_time_delay,0.7,0.1666667,0.235,2000
tep,0,0,CASIM-prefix,late_time_delay,0.7,0.3333333,0.235,2000
tep,0,0,CASIM-prefix,late_time_delay,0.7,0.5,0.235,2000
tep,0,0,CASIM-prefix,late_time_delay,0.7,0.6666667,0.235,2000
tep,0,0,CASIM-prefix,late_time_delay,0.7,0.8333333,0.235,2000
tep,0,0,CASIM-prefix,late_time_delay,0.7,1.0,0.27,2000
tep,0,0,CASIM-prefix,late_time_delay,0.8,0.1666667,0.21,2000
tep,0,0,CASIM-prefix,late_time_delay,0.8,0.3333333,0.21,2000
tep,0,0,CASIM-prefix,late_time_delay,0.8,0.5,0.21,2000
tep,0,0,CASIM-prefix,late_time_delay,0.8,0.6666667,0.21,2000
tep,0,0,CASIM-prefix,late_time_delay,0.8,0.8333333,0.21,2000
tep,0,0,CASIM-prefix,late_time_delay,0.8,1.0,0.24,2000
tep,0,0,CASIM-prefix,late_time_delay,0.9,0.1666667,0.22,2000
tep,0,0,CASIM-prefix,late_time_delay,0.9,0.3333333,0.22,2000
tep,0,0,CASIM-prefix,late_time_delay,0.9,0.5,0.22,2000
tep,0,0,CASIM-prefix,late_time_delay,0.9,0.6666667,0.22,2000
tep,0,0,CASIM-prefix,late_time_delay,0.9,0.8333333,0.22,2000
tep,0,0,CASIM-prefix,late_time_delay,0.9,1.0,0.22,2000
tep,0,0,CASIM-prefix,missing_events,0.0,0.1666667,0.93,2000
tep,0,0,CASIM-prefix,missing_events,0.0,0.3333333,0.93,2000
tep,0,0,CASIM-prefix,missing_events,0.0,0.5,0.97,2000
tep,0,0,CASIM-prefix,missing_events,0.0,0.6666667,0.99,2000
tep,0,0,CASIM-prefix,missing_events,0.0,0.8333333,1.0,2000
tep,0,0,CASIM-prefix,missing_events,0.0,1.0,1.0,2000
tep,0,0,CASIM-prefix,missing_events,0.05,0.1666667,0.9155,2000
tep,0,0,CASIM-prefix,missing_events,0.05,0.3333333,0.9155,2000
tep,0,0,CASIM-prefix,missing_events,0.05,0.5,0.955,2000
tep,0,0,CASIM-prefix,missing_events,0.05,0.6666667,0.9805,2000
tep,0,0,CASIM-prefix,missing_events,0.05,0.8333333,0.996,2000
tep,0,0,CASIM-prefix,missing_events,0.05,1.0,0.9965,2000
tep,0,0,CASIM-prefix,missing_events,0.1,0.1666667,0.887,2000
tep,0,0,CASIM-prefix,missing_events,0.1,0.3333333,0.887,2000
tep,0,0,CASIM-prefix,missing_events,0.1,0.5,0.9255,2000
tep,0,0,CASIM-prefix,missing_events,0.1,0.6666667,0.968,2000
tep,0,0,CASIM-prefix,missing_events,0.1,0.8333333,0.9845,2000
tep,0,0,CASIM-prefix,missing_events,0.1,1.0,0.991,2000
tep,0,0,CASIM-prefix,missing_events,0.15,0.1666667,0.853,2000
tep,0,0,CASIM-prefix,missing_events,0.15,0.3333333,0.853,2000
tep,0,0,CASIM-prefix,missing_events,0.15,0.5,0.8885,2000
tep,0,0,CASIM-prefix,missing_events,0.15,0.6666667,0.9435,2000
tep,0,0,CASIM-prefix,missing_events,0.15,0.8333333,0.979,2000
tep,0,0,CASIM-prefix,missing_events,0.15,1.0,0.9805,2000
tep,0,0,CASIM-prefix,missing_events,0.2,0.1666667,0.82,2000
tep,0,0,CASIM-prefix,missing_events,0.2,0.3333333,0.82,2000
tep,0,0,CASIM-prefix,missing_events,0.2,0.5,0.8635,2000
tep,0,0,CASIM-prefix,missing_events,0.2,0.6666667,0.9175,2000
tep,0,0,CASIM-prefix,missing_events,0.2,0.8333333,0.961,2000
tep,0,0,CASIM-prefix,missing_events,0.2,1.0,0.9665,2000
tep,0,0,CASIM-prefix,missing_events,0.25,0.1666667,0.7905,2000
tep,0,0,CASIM-prefix,missing_events,0.25,0.3333333,0.7905,2000
tep,0,0,CASIM-prefix,missing_events,0.25,0.5,0.834,2000
tep,0,0,CASIM-prefix,missing_events,0.25,0.6666667,0.901,2000
tep,0,0,CASIM-prefix,missing_events,0.25,0.8333333,0.9515,2000
tep,0,0,CASIM-prefix,missing_events,0.25,1.0,0.9645,2000
tep,0,0,CASIM-prefix,missing_events,0.3,0.1666667,0.7835,2000
tep,0,0,CASIM-prefix,missing_events,0.3,0.3333333,0.7835,2000
tep,0,0,CASIM-prefix,missing_events,0.3,0.5,0.826,2000
tep,0,0,CASIM-prefix,missing_events,0.3,0.6666667,0.8895,2000
tep,0,0,CASIM-prefix,missing_events,0.3,0.8333333,0.9335,2000
tep,0,0,CASIM-prefix,missing_events,0.3,1.0,0.956,2000
tep,0,0,CASIM-prefix,missing_events,0.4,0.1666667,0.7005,2000
tep,0,0,CASIM-prefix,missing_events,0.4,0.3333333,0.7005,2000
tep,0,0,CASIM-prefix,missing_events,0.4,0.5,0.726,2000
tep,0,0,CASIM-prefix,missing_events,0.4,0.6666667,0.7975,2000
tep,0,0,CASIM-prefix,missing_events,0.4,0.8333333,0.8755,2000
tep,0,0,CASIM-prefix,missing_events,0.4,1.0,0.9065,2000
tep,0,0,CASIM-prefix,missing_events,0.5,0.1666667,0.6275,2000
tep,0,0,CASIM-prefix,missing_events,0.5,0.3333333,0.6275,2000
tep,0,0,CASIM-prefix,missing_events,0.5,0.5,0.646,2000
tep,0,0,CASIM-prefix,missing_events,0.5,0.6666667,0.732,2000
tep,0,0,CASIM-prefix,missing_events,0.5,0.8333333,0.8,2000
tep,0,0,CASIM-prefix,missing_events,0.5,1.0,0.849,2000
tep,0,0,CASIM-prefix,missing_events,0.6,0.1666667,0.5465,2000
tep,0,0,CASIM-prefix,missing_events,0.6,0.3333333,0.5465,2000
tep,0,0,CASIM-prefix,missing_events,0.6,0.5,0.559,2000
tep,0,0,CASIM-prefix,missing_events,0.6,0.6666667,0.641,2000
tep,0,0,CASIM-prefix,missing_events,0.6,0.8333333,0.711,2000
tep,0,0,CASIM-prefix,missing_events,0.6,1.0,0.772,2000
tep,0,0,CASIM-prefix,missing_events,0.7,0.1666667,0.4795,2000
tep,0,0,CASIM-prefix,missing_events,0.7,0.3333333,0.4795,2000
tep,0,0,CASIM-prefix,missing_events,0.7,0.5,0.478,2000
tep,0,0,CASIM-prefix,missing_events,0.7,0.6666667,0.546,2000
tep,0,0,CASIM-prefix,missing_events,0.7,0.8333333,0.6085,2000
tep,0,0,CASIM-prefix,missing_events,0.7,1.0,0.671,2000
tep,0,0,CASIM-prefix,missing_events,0.8,0.1666667,0.3715,2000
tep,0,0,CASIM-prefix,missing_events,0.8,0.3333333,0.3715,2000
tep,0,0,CASIM-prefix,missing_events,0.8,0.5,0.3515,2000
tep,0,0,CASIM-prefix,missing_events,0.8,0.6666667,0.425,2000
tep,0,0,CASIM-prefix,missing_events,0.8,0.8333333,0.4605,2000
tep,0,0,CASIM-prefix,missing_events,0.8,1.0,0.5095,2000
tep,0,0,CASIM-prefix,missing_events,0.9,0.1666667,0.2915,2000
tep,0,0,CASIM-prefix,missing_events,0.9,0.3333333,0.2915,2000
tep,0,0,CASIM-prefix,missing_events,0.9,0.5,0.2715,2000
tep,0,0,CASIM-prefix,missing_events,0.9,0.6666667,0.289,2000
tep,0,0,CASIM-prefix,missing_events,0.9,0.8333333,0.3015,2000
tep,0,0,CASIM-prefix,missing_events,0.9,1.0,0.34,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.0,0.1666667,0.93,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.0,0.3333333,0.93,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.0,0.5,0.97,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.0,0.6666667,0.99,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.0,0.8333333,1.0,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.0,1.0,1.0,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.05,0.1666667,0.9045,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.05,0.3333333,0.9045,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.05,0.5,0.9395,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.05,0.6666667,0.9775,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.05,0.8333333,0.988,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.05,1.0,0.9965,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.1,0.1666667,0.8695,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.1,0.3333333,0.8695,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.1,0.5,0.892,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.1,0.6666667,0.9305,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.1,0.8333333,0.97,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.1,1.0,0.9865,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.15,0.1666667,0.8365,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.15,0.3333333,0.8365,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.15,0.5,0.8395,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.15,0.6666667,0.8895,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.15,0.8333333,0.953,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.15,1.0,0.9625,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.2,0.1666667,0.7915,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.2,0.3333333,0.7915,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.2,0.5,0.785,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.2,0.6666667,0.8595,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.2,0.8333333,0.933,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.2,1.0,0.9535,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.25,0.1666667,0.7665,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.25,0.3333333,0.7665,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.25,0.5,0.771,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.25,0.6666667,0.8245,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.25,0.8333333,0.8985,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.25,1.0,0.932,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.3,0.1666667,0.729,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.3,0.3333333,0.729,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.3,0.5,0.742,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.3,0.6666667,0.797,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.3,0.8333333,0.8755,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.3,1.0,0.918,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.4,0.1666667,0.6775,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.4,0.3333333,0.6775,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.4,0.5,0.676,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.4,0.6666667,0.7315,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.4,0.8333333,0.818,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.4,1.0,0.87,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.5,0.1666667,0.604,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.5,0.3333333,0.604,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.5,0.5,0.611,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.5,0.6666667,0.653,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.5,0.8333333,0.7455,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.5,1.0,0.8105,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.6,0.1666667,0.5305,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.6,0.3333333,0.5305,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.6,0.5,0.5385,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.6,0.6666667,0.585,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.6,0.8333333,0.6805,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.6,1.0,0.7545,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.7,0.1666667,0.464,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.7,0.3333333,0.464,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.7,0.5,0.461,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.7,0.6666667,0.528,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.7,0.8333333,0.6015,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.7,1.0,0.6495,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.8,0.1666667,0.408,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.8,0.3333333,0.408,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.8,0.5,0.4115,2000
tep,0,0,CASIM-prefix,mixed_missing_spurious,0.8,0.6666667,0.472,2000
