dataset,fold,repeat,method,scenario,severity,progress,score,n
fcc,0,0,ACM-SVM,spurious_events,0.1,0.8333333,0.7896875,3200
fcc,0,0,ACM-SVM,spurious_events,0.1,1.0,0.7125,3200
fcc,0,0,ACM-SVM,spurious_events,0.15,0.1666667,0.3675,3200
fcc,0,0,ACM-SVM,spurious_events,0.15,0.3333333,0.3675,3200
fcc,0,0,ACM-SVM,spurious_events,0.15,0.5,0.5653125,3200
fcc,0,0,ACM-SVM,spurious_events,0.15,0.6666667,0.695625,3200
fcc,0,0,ACM-SVM,spurious_events,0.15,0.8333333,0.7046875,3200
fcc,0,0,ACM-SVM,spurious_events,0.15,1.0,0.6065625,3200
fcc,0,0,ACM-SVM,spurious_events,0.2,0.1666667,0.3678125,3200
fcc,0,0,ACM-SVM,spurious_events,0.2,0.3333333,0.3678125,3200
fcc,0,0,ACM-SVM,spurious_events,0.2,0.5,0.5353125,3200
fcc,0,0,ACM-SVM,spurious_events,0.2,0.6666667,0.6290625,3200
fcc,0,0,ACM-SVM,spurious_events,0.2,0.8333333,0.61625,3200
fcc,0,0,ACM-SVM,spurious_events,0.2,1.0,0.50125,3200
fcc,0,0,ACM-SVM,spurious_events,0.25,0.1666667,0.354375,3200
fcc,0,0,ACM-SVM,spurious_events,0.25,0.3333333,0.354375,3200
fcc,0,0,ACM-SVM,spurious_events,0.25,0.5,0.5021875,3200
fcc,0,0,ACM-SVM,spurious_events,0.25,0.6666667,0.573125,3200
fcc,0,0,ACM-SVM,spurious_events,0.25,0.8333333,0.55,3200
fcc,0,0,ACM-SVM,spurious_events,0.25,1.0,0.4234375,3200
fcc,0,0,ACM-SVM,spurious_events,0.3,0.1666667,0.3503125,3200
fcc,0,0,ACM-SVM,spurious_events,0.3,0.3333333,0.3503125,3200
fcc,0,0,ACM-SVM,spurious_events,0.3,0.5,0.4753125,3200
fcc,0,0,ACM-SVM,spurious_events,0.3,0.6666667,0.5146875,3200
fcc,0,0,ACM-SVM,spurious_events,0.3,0.8333333,0.4784375,3200
fcc,0,0,ACM-SVM,spurious_events,0.3,1.0,0.3540625,3200
fcc,0,0,ACM-SVM,spurious_events,0.4,0.1666667,0.3315625,3200
fcc,0,0,ACM-SVM,spurious_events,0.4,0.3333333,0.3315625,3200
fcc,0,0,ACM-SVM,spurious_events,0.4,0.5,0.425,3200
fcc,0,0,ACM-SVM,spurious_events,0.4,0.6666667,0.4315625,3200
fcc,0,0,ACM-SVM,spurious_events,0.4,0.8333333,0.3875,3200
fcc,0,0,ACM-SVM,spurious_events,0.4,1.0,0.275,3200
fcc,0,0,ACM-SVM,spurious_events,0.5,0.1666667,0.3209375,3200
fcc,0,0,ACM-SVM,spurious_events,0.5,0.3333333,0.3209375,3200
fcc,0,0,ACM-SVM,spurious_events,0.5,0.5,0.3684375,3200
fcc,0,0,ACM-SVM,spurious_events,0.5,0.6666667,0.35875,3200
fcc,0,0,ACM-SVM,spurious_events,0.5,0.8333333,0.30625,3200
fcc,0,0,ACM-SVM,spurious_events,0.5,1.0,0.21125,3200
fcc,0,0,ACM-SVM,spurious_events,0.6,0.1666667,0.3084375,3200
fcc,0,0,ACM-SVM,spurious_events,0.6,0.3333333,0.3084375,3200
fcc,0,0,ACM-SVM,spurious_events,0.6,0.5,0.3553125,3200
fcc,0,0,ACM-SVM,spurious_events,0.6,0.6666667,0.3271875,3200
fcc,0,0,ACM-SVM,spurious_events,0.6,0.8333333,0.2659375,3200
fcc,0,0,ACM-SVM,spurious_events,0.6,1.0,0.181875,3200
fcc,0,0,ACM-SVM,spurious_events,0.7,0.1666667,0.2984375,3200
fcc,0,0,ACM-SVM,spurious_events,0.7,0.3333333,0.2984375,3200
fcc,0,0,ACM-SVM,spurious_events,0.7,0.5,0.3178125,3200
fcc,0,0,ACM-SVM,spurious_events,0.7,0.6666667,0.2809375,3200
fcc,0,0,ACM-SVM,spurious_events,0.7,0.8333333,0.23625,3200
fcc,0,0,ACM-SVM,spurious_events,0.7,1.0,0.1490625,3200
fcc,0,0,ACM-SVM,spurious_events,0.8,0.1666667,0.283125,3200
fcc,0,0,ACM-SVM,spurious_events,0.8,0.3333333,0.283125,3200
fcc,0,0,ACM-SVM,spurious_events,0.8,0.5,0.2928125,3200
fcc,0,0,ACM-SVM,spurious_events,0.8,0.6666667,0.2446875,3200
fcc,0,0,ACM-SVM,spurious_events,0.8,0.8333333,0.1990625,3200
fcc,0,0,ACM-SVM,spurious_events,0.8,1.0,0.1346875,3200
fcc,0,0,ACM-SVM,spurious_events,0.9,0.1666667,0.27625,3200
fcc,0,0,ACM-SVM,spurious_events,0.9,0.3333333,0.27625,3200
fcc,0,0,ACM-SVM,spurious_events,0.9,0.5,0.289375,3200
fcc,0,0,ACM-SVM,spurious_events,0.9,0.6666667,0.22875,3200
fcc,0,0,ACM-SVM,spurious_events,0.9,0.8333333,0.176875,3200
fcc,0,0,ACM-SVM,spurious_events,0.9,1.0,0.115625,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.0,0.1666667,0.390625,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.0,0.3333333,0.390625,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.0,0.5,0.646875,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.0,0.6666667,0.890625,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.0,0.8333333,0.975,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.0,1.0,0.978125,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.05,0.1666667,0.3909375,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.05,0.3333333,0.3909375,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.05,0.5,0.6478125,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.05,0.6666667,0.8903125,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.05,0.8333333,0.975,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.05,1.0,0.978125,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.1,0.1666667,0.3875,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.1,0.3333333,0.3875,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.1,0.5,0.6475,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.1,0.6666667,0.8896875,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.1,0.8333333,0.9753125,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.1,1.0,0.978125,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.15,0.1666667,0.3840625,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.15,0.3333333,0.3840625,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.15,0.5,0.644375,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.15,0.6666667,0.888125,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.15,0.8333333,0.975625,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.15,1.0,0.976875,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.2,0.1666667,0.3821875,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.2,0.3333333,0.3821875,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.2,0.5,0.64,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.2,0.6666667,0.885625,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.2,0.8333333,0.9721875,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.2,1.0,0.975,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.25,0.1666667,0.3675,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.25,0.3333333,0.3675,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.25,0.5,0.6378125,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.25,0.6666667,0.876875,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.25,0.8333333,0.964375,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.25,1.0,0.96875,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.3,0.1666667,0.3659375,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.3,0.3333333,0.3659375,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.3,0.5,0.6340625,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.3,0.6666667,0.878125,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.3,0.8333333,0.9621875,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.3,1.0,0.96625,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.4,0.1666667,0.350625,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.4,0.3333333,0.350625,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.4,0.5,0.6190625,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.4,0.6666667,0.8678125,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.4,0.8333333,0.95125,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.4,1.0,0.9565625,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.5,0.1666667,0.325,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.5,0.3333333,0.325,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.5,0.5,0.59875,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.5,0.6666667,0.8459375,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.5,0.8333333,0.9340625,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.5,1.0,0.9409375,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.6,0.1666667,0.31,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.6,0.3333333,0.31,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.6,0.5,0.585625,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.6,0.6666667,0.8228125,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.6,0.8333333,0.9075,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.6,1.0,0.91625,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.7,0.1666667,0.300625,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.7,0.3333333,0.300625,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.7,0.5,0.57375,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.7,0.6666667,0.8053125,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.7,0.8333333,0.89125,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.7,1.0,0.90125,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.8,0.1666667,0.2815625,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.8,0.3333333,0.2815625,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.8,0.5,0.5625,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.8,0.6666667,0.8028125,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.8,0.8333333,0.8915625,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.8,1.0,0.8996875,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.9,0.1666667,0.2678125,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.9,0.3333333,0.2678125,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.9,0.5,0.5496875,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.9,0.6666667,0.7759375,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.9,0.8333333,0.8521875,3200
fcc,0,0,ACM-SVM,timing_uncertainty,0.9,1.0,0.864375,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.0,0.1666667,0.9625,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.0,0.3333333,0.9625,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.0,0.5,0.959375,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.0,0.6666667,0.996875,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.0,0.8333333,1.0,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.0,1.0,1.0,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.05,0.1666667,0.35,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.05,0.3333333,0.35,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.05,0.5,0.40625,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.05,0.6666667,0.528125,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.05,0.8333333,0.596875,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.05,1.0,0.484375,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.1,0.1666667,0.234375,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.1,0.3333333,0.234375,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.1,0.5,0.340625,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.1,0.6666667,0.375,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.1,0.8333333,0.4625,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.1,1.0,0.40625,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.15,0.1666667,0.05625,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.15,0.3333333,0.05625,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.15,0.5,0.2,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.15,0.6666667,0.26875,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.15,0.8333333,0.3,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.15,1.0,0.334375,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.2,0.1666667,0.046875,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.2,0.3333333,0.046875,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.2,0.5,0.109375,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.2,0.6666667,0.165625,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.2,0.8333333,0.165625,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.2,1.0,0.325,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.25,0.1666667,0.040625,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.25,0.3333333,0.040625,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.25,0.5,0.078125,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.25,0.6666667,0.078125,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.25,0.8333333,0.23125,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.25,1.0,0.30625,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.3,0.1666667,0.053125,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.3,0.3333333,0.053125,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.3,0.5,0.06875,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.3,0.6666667,0.06875,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.3,0.8333333,0.203125,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.3,1.0,0.26875,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.4,0.1666667,0.0875,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.4,0.3333333,0.0875,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.4,0.5,0.0875,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.4,0.6666667,0.084375,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.4,0.8333333,0.084375,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.4,1.0,0.18125,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.5,0.1666667,0.04375,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.5,0.3333333,0.04375,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.5,0.5,0.04375,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.5,0.6666667,0.0625,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.5,0.8333333,0.128125,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.5,1.0,0.11875,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.6,0.1666667,0.0375,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.6,0.3333333,0.0375,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.6,0.5,0.0375,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.6,0.6666667,0.05625,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.6,0.8333333,0.059375,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.6,1.0,0.09375,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.7,0.1666667,0.040625,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.7,0.3333333,0.040625,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.7,0.5,0.040625,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.7,0.6666667,0.059375,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.7,0.8333333,0.0625,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.7,1.0,0.0875,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.8,0.1666667,0.0625,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.8,0.3333333,0.0625,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.8,0.5,0.0625,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.8,0.6666667,0.08125,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.8,0.8333333,0.084375,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.8,1.0,0.075,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.9,0.1666667,0.053125,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.9,0.3333333,0.053125,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.9,0.5,0.053125,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.9,0.6666667,0.071875,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.9,0.8333333,0.075,3200
fcc,0,0,CASIM-prefix,late_time_delay,0.9,1.0,0.06875,3200
fcc,0,0,CASIM-prefix,missing_events,0.0,0.1666667,0.9625,3200
fcc,0,0,CASIM-prefix,missing_events,0.0,0.3333333,0.9625,3200
fcc,0,0,CASIM-prefix,missing_events,0.0,0.5,0.959375,3200
fcc,0,0,CASIM-prefix,missing_events,0.0,0.6666667,0.996875,3200
fcc,0,0,CASIM-prefix,missing_events,0.0,0.8333333,1.0,3200
fcc,0,0,CASIM-prefix,missing_events,0.0,1.0,1.0,3200
fcc,0,0,CASIM-prefix,missing_events,0.05,0.1666667,0.9540625,3200
fcc,0,0,CASIM-prefix,missing_events,0.05,0.3333333,0.9540625,3200
fcc,0,0,CASIM-prefix,missing_events,0.05,0.5,0.956875,3200
fcc,0,0,CASIM-prefix,missing_events,0.05,0.6666667,0.99375,3200
fcc,0,0,CASIM-prefix,missing_events,0.05,0.8333333,0.9984375,3200
fcc,0,0,CASIM-prefix,missing_events,0.05,1.0,0.9965625,3200
fcc,0,0,CASIM-prefix,missing_events,0.1,0.1666667,0.9309375,3200
fcc,0,0,CASIM-prefix,missing_events,0.1,0.3333333,0.9309375,3200
fcc,0,0,CASIM-prefix,missing_events,0.1,0.5,0.9309375,3200
fcc,0,0,CASIM-prefix,missing_events,0.1,0.6666667,0.9753125,3200
fcc,0,0,CASIM-prefix,missing_events,0.1,0.8333333,0.98125,3200
fcc,0,0,CASIM-prefix,missing_events,0.1,1.0,0.9809375,3200
fcc,0,0,CASIM-prefix,missing_events,0.15,0.1666667,0.886875,3200
fcc,0,0,CASIM-prefix,missing_events,0.15,0.3333333,0.886875,3200
fcc,0,0,CASIM-prefix,missing_events,0.15,0.5,0.894375,3200
fcc,0,0,CASIM-prefix,missing_events,0.15,0.6666667,0.949375,3200
fcc,0,0,CASIM-prefix,missing_events,0.15,0.8333333,0.9503125,3200
fcc,0,0,CASIM-prefix,missing_events,0.15,1.0,0.96,3200
fcc,0,0,CASIM-prefix,missing_events,0.2,0.1666667,0.8528125,3200
fcc,0,0,CASIM-prefix,missing_events,0.2,0.3333333,0.8528125,3200
fcc,0,0,CASIM-prefix,missing_events,0.2,0.5,0.8678125,3200
fcc,0,0,CASIM-prefix,missing_events,0.2,0.6666667,0.91375,3200
fcc,0,0,CASIM-prefix,missing_events,0.2,0.8333333,0.910625,3200
fcc,0,0,CASIM-prefix,missing_events,0.2,1.0,0.9284375,3200
fcc,0,0,CASIM-prefix,missing_events,0.25,0.1666667,0.8003125,3200
fcc,0,0,CASIM-prefix,missing_events,0.25,0.3333333,0.8003125,3200
fcc,0,0,CASIM-prefix,missing_events,0.25,0.5,0.815,3200
fcc,0,0,CASIM-prefix,missing_events,0.25,0.6666667,0.8815625,3200
fcc,0,0,CASIM-prefix,missing_events,0.25,0.8333333,0.8796875,3200
fcc,0,0,CASIM-prefix,missing_events,0.25,1.0,0.9059375,3200
fcc,0,0,CASIM-prefix,missing_events,0.3,0.1666667,0.771875,3200
fcc,0,0,CASIM-prefix,missing_events,0.3,0.3333333,0.771875,3200
fcc,0,0,CASIM-prefix,missing_events,0.3,0.5,0.7725,3200
fcc,0,0,CASIM-prefix,missing_events,0.3,0.6666667,0.829375,3200
fcc,0,0,CASIM-prefix,missing_events,0.3,0.8333333,0.8353125,3200
fcc,0,0,CASIM-prefix,missing_events,0.3,1.0,0.870625,3200
fcc,0,0,CASIM-prefix,missing_events,0.4,0.1666667,0.685625,3200
fcc,0,0,CASIM-prefix,missing_events,0.4,0.3333333,0.685625,3200
fcc,0,0,CASIM-prefix,missing_events,0.4,0.5,0.683125,3200
fcc,0,0,CASIM-prefix,missing_events,0.4,0.6666667,0.7153125,3200
fcc,0,0,CASIM-prefix,missing_events,0.4,0.8333333,0.7365625,3200
fcc,0,0,CASIM-prefix,missing_events,0.4,1.0,0.7953125,3200
fcc,0,0,CASIM-prefix,missing_events,0.5,0.1666667,0.56375,3200
fcc,0,0,CASIM-prefix,missing_events,0.5,0.3333333,0.56375,3200
fcc,0,0,CASIM-prefix,missing_events,0.5,0.5,0.559375,3200
fcc,0,0,CASIM-prefix,missing_events,0.5,0.6666667,0.585625,3200
fcc,0,0,CASIM-prefix,missing_events,0.5,0.8333333,0.6278125,3200
fcc,0,0,CASIM-prefix,missing_events,0.5,1.0,0.70125,3200
fcc,0,0,CASIM-prefix,missing_events,0.6,0.1666667,0.47375,3200
fcc,0,0,CASIM-prefix,missing_events,0.6,0.3333333,0.47375,3200
fcc,0,0,CASIM-prefix,missing_events,0.6,0.5,0.445625,3200
fcc,0,0,CASIM-prefix,missing_events,0.6,0.6666667,0.4609375,3200
fcc,0,0,CASIM-prefix,missing_events,0.6,0.8333333,0.5053125,3200
fcc,0,0,CASIM-prefix,missing_events,0.6,1.0,0.5759375,3200
fcc,0,0,CASIM-prefix,missing_events,0.7,0.1666667,0.371875,3200
fcc,0,0,CASIM-prefix,missing_events,0.7,0.3333333,0.371875,3200
fcc,0,0,CASIM-prefix,missing_events,0.7,0.5,0.3221875,3200
fcc,0,0,CASIM-prefix,missing_events,0.7,0.6666667,0.3334375,3200
fcc,0,0,CASIM-prefix,missing_events,0.7,0.8333333,0.3875,3200
fcc,0,0,CASIM-prefix,missing_events,0.7,1.0,0.4571875,3200
fcc,0,0,CASIM-prefix,missing_events,0.8,0.1666667,0.286875,3200
fcc,0,0,CASIM-prefix,missing_events,0.8,0.3333333,0.286875,3200
fcc,0,0,CASIM-prefix,missing_events,0.8,0.5,0.2375,3200
fcc,0,0,CASIM-prefix,missing_events,0.8,0.6666667,0.2428125,3200
fcc,0,0,CASIM-prefix,missing_events,0.8,0.8333333,0.283125,3200
fcc,0,0,CASIM-prefix,missing_events,0.8,1.0,0.3028125,3200
fcc,0,0,CASIM-prefix,missing_events,0.9,0.1666667,0.1909375,3200
fcc,0,0,CASIM-prefix,missing_events,0.9,0.3333333,0.1909375,3200
fcc,0,0,CASIM-prefix,missing_events,0.9,0.5,0.1571875,3200
fcc,0,0,CASIM-prefix,missing_events,0.9,0.6666667,0.14375,3200
fcc,0,0,CASIM-prefix,missing_events,0.9,0.8333333,0.173125,3200
fcc,0,0,CASIM-prefix,missing_events,0.9,1.0,0.1846875,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.0,0.1666667,0.9625,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.0,0.3333333,0.9625,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.0,0.5,0.959375,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.0,0.6666667,0.996875,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.0,0.8333333,1.0,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.0,1.0,1.0,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.05,0.1666667,0.9546875,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.05,0.3333333,0.9546875,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.05,0.5,0.953125,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.05,0.6666667,0.989375,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.05,0.8333333,0.98875,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.05,1.0,0.984375,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.1,0.1666667,0.9165625,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.1,0.3333333,0.9165625,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.1,0.5,0.915625,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.1,0.6666667,0.9621875,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.1,0.8333333,0.9365625,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.1,1.0,0.9378125,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.15,0.1666667,0.8765625,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.15,0.3333333,0.8765625,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.15,0.5,0.875,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.15,0.6666667,0.923125,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.15,0.8333333,0.895625,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.15,1.0,0.881875,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.2,0.1666667,0.8178125,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.2,0.3333333,0.8178125,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.2,0.5,0.816875,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.2,0.6666667,0.8690625,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.2,0.8333333,0.8265625,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.2,1.0,0.8121875,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.25,0.1666667,0.758125,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.25,0.3333333,0.758125,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.25,0.5,0.7753125,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.25,0.6666667,0.8221875,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.25,0.8333333,0.77625,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.25,1.0,0.771875,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.3,0.1666667,0.7275,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.3,0.3333333,0.7275,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.3,0.5,0.734375,3200
fcc,0,0,CASIM-prefix,mixed_missing_spurious,0.3,0.6666667,0.76375,3200
